Rpsi(lP),Evac
3.380670506960378866e+40,1.248796698352415240e-02
3.383786277364888894e+40,1.236269247890099850e-02
3.386904919396604338e+40,1.223803356713480846e-02
3.390026435702029199e+40,1.211399057115324952e-02
3.393150828930327113e+40,1.199056381228626525e-02
3.396278101732882755e+40,1.186775361026961434e-02
3.399408256763746242e+40,1.174556028323539385e-02
3.402541296679190177e+40,1.162398414772419612e-02
3.405677224138159374e+40,1.150302551867563375e-02
3.408816041801825489e+40,1.138268470943180552e-02
3.411957752333981128e+40,1.126296203173009387e-02
3.415102358400873017e+40,1.114385779570459083e-02
3.418249862671037588e+40,1.102537230990201060e-02
3.421400267815695087e+40,1.090750588124317182e-02
3.424553576508303241e+40,1.079025881506821133e-02
3.427709791425008428e+40,1.067363141509412514e-02
3.430868915244197891e+40,1.055762398345124614e-02
3.434030950646953809e+40,1.044223682064130895e-02
3.437195900316603097e+40,1.032747022558177206e-02
3.440363766939114411e+40,1.021332449556621932e-02
3.443534553202933742e+40,1.009979992629003558e-02
3.446708261798813225e+40,9.986896811831463480e-03
3.449884895420212506e+40,9.874615444664898434e-03
3.453064456762847087e+40,9.762956115652112604e-03
3.456246948525142882e+40,9.651919114045452025e-03
3.459432373407786978e+40,9.541504727479280940e-03
3.462620734114181712e+40,9.431713241980967805e-03
3.465812033349993979e+40,9.322544941962317491e-03
3.469006273823554663e+40,9.214000110224601983e-03
3.472203458245691323e+40,9.106079027940633744e-03
3.475403589329558940e+40,8.998781974686533708e-03
3.478606669791041284e+40,8.892109228404760854e-03
3.481812702348295872e+40,8.786061065437516041e-03
3.485021689722214812e+40,8.680637760488389004e-03
3.488233634635969760e+40,8.575839586662852010e-03
3.491448539815468900e+40,8.471666815432101275e-03
3.494666407988906735e+40,8.368119716656496551e-03
3.497887241887218159e+40,8.265198558566451414e-03
3.501111044243628258e+40,8.162903607783650664e-03
3.504337817794052219e+40,8.061235129296682664e-03
3.507567565276926081e+40,7.960193386473137303e-03
3.510800289433038935e+40,7.859778641060657239e-03
3.514035993005934290e+40,7.759991153180855958e-03
3.517274678741455998e+40,7.660831181332200014e-03
3.520516349388206682e+40,7.562298982382345026e-03
3.523761007697093659e+40,7.464394811577981098e-03
3.527008656421788333e+40,7.367118922537147126e-03
3.530259298318271160e+40,7.270471567252038449e-03
3.533512936145292483e+40,7.174452996081537998e-03
3.536769572663914113e+40,7.079063457760804978e-03
3.540029210637916495e+40,6.984303199397132352e-03
3.543291852833627035e+40,6.890172466455991851e-03
3.546557502019748440e+40,6.796671502788765272e-03
3.549826160967768297e+40,6.703800550600503769e-03
3.553097832451494846e+40,6.611559850479020034e-03
3.556372519247527014e+40,6.519949641361514822e-03
3.559650224134788248e+40,6.428970160569803978e-03
3.562930949894997032e+40,6.338621643777284098e-03
3.566214699312202662e+40,6.248904325037243218e-03
3.569501475173194822e+40,6.159818436751974061e-03
3.572791280267331442e+40,6.071364209699178262e-03
3.576084117386367508e+40,5.983541873017078107e-03
3.579379989324862231e+40,5.896351654208541702e-03
3.582678898879719172e+40,5.809793779134331433e-03
3.585980848850651433e+40,5.723868472021769772e-03
3.589285842039719853e+40,5.638575955457985137e-03
3.592593881251801582e+40,5.553916450392363917e-03
3.595904969294123441e+40,5.469890176130020980e-03
3.599219108976677303e+40,5.386497350341656366e-03
3.602536303112044078e+40,5.303738189049674034e-03
3.605856554515219626e+40,5.221612906646678348e-03
3.609179866004030629e+40,5.140121715867235382e-03
3.612506240398665042e+40,5.059264827819228913e-03
3.615835680522145508e+40,4.979042451954475076e-03
3.619168189199860781e+40,4.899454796093881057e-03
3.622503769260040108e+40,4.820502066398631331e-03
3.625842423533282227e+40,4.742184467400572222e-03
3.629184154853031692e+40,4.664502201975106836e-03
3.632528966055106901e+40,4.587455471358735729e-03
3.635876859978119354e+40,4.511044475136156626e-03
3.639227839463295218e+40,4.435269411249305807e-03
3.642581907354301720e+40,4.360130475992703841e-03
3.645939066497664957e+40,4.285627864009030306e-03
3.649299319742295510e+40,4.211761768296567489e-03
3.652662669939968632e+40,4.138532380203389059e-03
3.656029119944849380e+40,4.065939889429471231e-03
3.659398672613972317e+40,3.993984484021087869e-03
3.662771330806765195e+40,3.922666350378006990e-03
3.666147097385531559e+40,3.851985673247878498e-03
3.669525975214972498e+40,3.781942635728269882e-03
3.672907967162610246e+40,3.712537419262473392e-03
3.676293076098608302e+40,3.643770203640362988e-03
3.679681304895596856e+40,3.575641167007558453e-03
3.683072656429093496e+40,3.508150485843223535e-03
3.686467133577024473e+40,3.441298334986071621e-03
3.689864739220210692e+40,3.375084887610024960e-03
3.693265476241886072e+40,3.309510315245015738e-03
3.696669347528184505e+40,3.244574787753206051e-03
3.700076355967656283e+40,3.180278473354031243e-03
3.703486504451696541e+40,3.116621538601888324e-03
3.706899795874365374e+40,3.053604148400550656e-03
3.710316233132208423e+40,2.991226465992596981e-03
3.713735819124681944e+40,2.929488652966800912e-03
3.717158556753674065e+40,2.868390869253258958e-03
3.720584448923989327e+40,2.807933273125145634e-03
3.724013498542865115e+40,2.748116021194054858e-03
3.727445708520463445e+40,2.688939268415991690e-03
3.730881081769383529e+40,2.630403168086695945e-03
3.734319621205093118e+40,2.572507871844346202e-03
3.737761329745745712e+40,2.515253529660006673e-03
3.741206210312002125e+40,2.458640289854537725e-03
3.744654265827458439e+40,2.402668299078967919e-03
3.748105499218161959e+40,2.347337702332114029e-03
3.751559913413100093e+40,2.292648642940491206e-03
3.755017511343715339e+40,2.238601262579436712e-03
3.758478295944397554e+40,2.185195701253374832e-03
3.761942270151995068e+40,2.132432097312631121e-03
3.765409436906308890e+40,2.080310587434266306e-03
3.768879799149603821e+40,2.028831306642229007e-03
3.772353359827039796e+40,1.977994388290315545e-03
3.775830121886492967e+40,1.927799964069274070e-03
3.779310088278369524e+40,1.878248164007272720e-03
3.782793261956043329e+40,1.829339116466875996e-03
3.786279645875362672e+40,1.781072948146462899e-03
3.789769242995145935e+40,1.733449784076499661e-03
3.793262056276693179e+40,1.686469747624331919e-03
3.796758088684280359e+40,1.640132960490441180e-03
3.800257343184667531e+40,1.594439542709792483e-03
3.803759822747596929e+40,1.549389612648303374e-03
3.807265530345299723e+40,1.504983287007381938e-03
3.810774468952933167e+40,1.461220680821919294e-03
3.814286641548395875e+40,1.418101907453885860e-03
3.817802051112145516e+40,1.375627078605093714e-03
3.821320700627634510e+40,1.333796304302409383e-03
3.824842593080815818e+40,1.292609692910970907e-03
3.828367731460644891e+40,1.252067351119189867e-03
3.831896118758581105e+40,1.212169383954475555e-03
3.835427757969091162e+40,1.172915894768588067e-03
3.838962652089151493e+40,1.134306985250052189e-03
3.842500804118688791e+40,1.096342755410751463e-03
3.846042217060394321e+40,1.059023303597346781e-03
3.849586893919538229e+40,1.022348726484843384e-03
3.853134837704412008e+40,9.863191190783477010e-04
3.856686051425828487e+40,9.509345747102863726e-04
3.860240538097627161e+40,9.161951850439830312e-04
3.863798300736171763e+40,8.821010400708639886e-04
3.867359342360860430e+40,8.486522281114513644e-04
3.870923665993620370e+40,8.158488358127845286e-04
3.874491274659353717e+40,7.836909481523006774e-04
3.878062171385749905e+40,7.521786484324300857e-04
3.881636359203100459e+40,7.213120182876769232e-04
3.885213841144741462e+40,6.910911376739206722e-04
3.888794620246552095e+40,6.615160848802007550e-04
3.892378699547463351e+40,6.325869365177826803e-04
3.895966082088951737e+40,6.043037675293603172e-04
3.899556770915552825e+40,5.766666511787026323e-04
3.903150769074353021e+40,5.496756590614508249e-04
3.906748079615501183e+40,5.233308610951155869e-04
3.910348705591703771e+40,4.976323255274750067e-04
3.913952650058670217e+40,4.725801189275866967e-04
3.917559916074927719e+40,4.481743061934167268e-04
3.921170506701630226e+40,4.244149505479606209e-04
3.924784425003008648e+40,4.013021135383313797e-04
3.928401674045862618e+40,3.788358550381180543e-04
3.932022256900073564e+40,3.570162332455407593e-04
3.935646176638095509e+40,3.358433046840930626e-04
3.939273436335472973e+40,3.153171242009118877e-04
3.942904039070325487e+40,2.954377449688784800e-04
3.946537987923868884e+40,2.762052184849738356e-04
3.950175285979899812e+40,2.576195945708473645e-04
3.953815936325250773e+40,2.396809213713861782e-04
3.957459942049599598e+40,2.223892453565599404e-04
3.961107306245277466e+40,2.057446113202645113e-04
3.964758032007724915e+40,1.897470623793750329e-04
3.968412122434975387e+40,1.743966399756638279e-04
3.972069580628178451e+40,1.596933838731785283e-04
3.975730409691079964e+40,1.456373321613352496e-04
3.979394612730548682e+40,1.322285212511845173e-04
3.983062192856054485e+40,1.194669858783529922e-04
3.986733153180130187e+40,1.073527591007936556e-04
3.990407496818175690e+40,9.588587230030632216e-05
3.994085226888267461e+40,8.506635518172877023e-05
3.997766346511616465e+40,7.489423577233812713e-05
4.001450858812049787e+40,6.536954042292462215e-05
4.005138766916533847e+40,5.649229380709857814e-05
4.008830073954655534e+40,4.826251892080784666e-05
4.012524783059149298e+40,4.068023708321864091e-05
4.016222897365372956e+40,3.374546793602193099e-05
4.019924420011771437e+40,2.745822944365031477e-05
4.023629354139683358e+40,2.181853789279879718e-05
4.027337702893143238e+40,1.682640789304878581e-05
4.031049469419348630e+40,1.248185237637469934e-05
4.034764656868132063e+40,8.784882597286760282e-06
4.038483268392494901e+40,5.735508132552149265e-06
4.042205307148078801e+40,3.333736881598607721e-06
4.045930776293698613e+40,1.579575066037911774e-06
4.049659678990816728e+40,4.730272301015354325e-07
4.053392018404073084e+40,1.409624019520563281e-08
4.057127797700759030e+40,2.027832851831409093e-07
4.060867020051285431e+40,1.039087876262958408e-06
4.064609688628983430e+40,2.523007847074637165e-06
4.068355806609910542e+40,4.654539353459801668e-06
4.072105377173317780e+40,7.433676873840925776e-06
4.075858403501118694e+40,1.086041320884113238e-05
4.079614888778427103e+40,1.493473948171593754e-05
4.083374836193025168e+40,1.965664513798126112e-05
4.087138248935900153e+40,2.502611794567135425e-05
4.090905130200713466e+40,3.104314399520375522e-05
4.094675483184335972e+40,3.770770769985174744e-05
4.098449311086319449e+40,4.501979179514721991e-05
4.102226617109362752e+40,5.297937733919271073e-05
4.106007404459118865e+40,6.158644371318356227e-05
4.109791676343992774e+40,7.084096862061803248e-05
4.113579435975615358e+40,8.074292808790583718e-05
4.117370686568308570e+40,9.129229646410339470e-05
4.121165431339625576e+40,1.024890464217368844e-04
4.124963673509816416e+40,1.143331489557552463e-04
4.128765416302368148e+40,1.268245733843391312e-04
4.132570662943469056e+40,1.399632873485620469e-04
4.136379416662482545e+40,1.537492568131644652e-04
4.140191680691749846e+40,1.681824460664957084e-04
4.144007458266387403e+40,1.832628177187595479e-04
4.147826752624764149e+40,1.989903327054528864e-04
4.151649567007962818e+40,2.153649502843285558e-04
4.155475904660323957e+40,2.323866280382782916e-04
4.159305768828907225e+40,2.500553218719150841e-04
4.163139162764037352e+40,2.683709860158962446e-04
4.166976089718761568e+40,2.873335730233545372e-04
4.170816552949329305e+40,3.069430337729034787e-04
4.174660555714991999e+40,3.271993174664494732e-04
4.178508101277800477e+40,3.481023716302760135e-04
4.182359192903083686e+40,3.696521421163389241e-04
4.186213833858908068e+40,3.918485731001916314e-04
4.190072027416625438e+40,4.146916070825947703e-04
4.193933776850328492e+40,4.381811848888813297e-04
4.197799085437401103e+40,4.623172456707807685e-04
4.201667956457973823e+40,4.870997269040871136e-04
4.205540393195475639e+40,5.125285643904700650e-04
4.209416398936085601e+40,5.386036922567641935e-04
4.213295976969218812e+40,5.653250429565170182e-04
4.217179130587320911e+40,5.926925472697883212e-04
4.221065863085666423e+40,6.207061342993825444e-04
4.224956177762842329e+40,6.493657314798473431e-04
4.228850077920199215e+40,6.786712645667772803e-04
4.232747566862407378e+40,7.086226576470708131e-04
4.236648647896905554e+40,7.392198331298128035e-04
4.240553324334458960e+40,7.704627117571097089e-04
4.244461599488605120e+40,8.023512125924091472e-04
4.248373476676213845e+40,8.348852530311057793e-04
4.252288959216934504e+40,8.680647487935202328e-04
4.256208050433683954e+40,9.018896139302599391e-04
4.260130753652441983e+40,9.363597608183696743e-04
4.264057072202044832e+40,9.714751001638885410e-04
4.267987009414674564e+40,1.007235541000866706e-03
4.271920568625307312e+40,1.043640990694135210e-03
4.275857753172269865e+40,1.080691354935760847e-03
4.279798566396687438e+40,1.118386537747129671e-03
4.283743011643044606e+40,1.156726441481247241e-03
4.287691092258627750e+40,1.195710966818995091e-03
4.291642811594018302e+40,1.235340012771335341e-03
4.295598173002886739e+40,1.275613476681722834e-03
4.299557179841782232e+40,1.316531254221442633e-03
4.303519835470630726e+40,1.358093239396311038e-03
4.307486143252171091e+40,1.400299324538220981e-03
4.311456106552524292e+40,1.443149400315698033e-03
4.315429728740632440e+40,1.486643355725295089e-03
4.319407013188823607e+40,1.530781078099446987e-03
4.323387963272251365e+40,1.575562453097489619e-03
4.327372582369393351e+40,1.620987364716060253e-03
4.331360873861839459e+40,1.667055695284002216e-03
4.335352841134084872e+40,1.713767325461786582e-03
4.339348487574027177e+40,1.761122134244228962e-03
4.343347816572402033e+40,1.809119998959157240e-03
4.347350831523355721e+40,1.857760795271127564e-03
4.351357535823876466e+40,1.907044397176663837e-03
4.355367932874369399e+40,1.956970677007960693e-03
4.359382026078088366e+40,2.007539505431475777e-03
4.363399818841707503e+40,2.058750751451846311e-03
4.367421314574757883e+40,2.110604282406870758e-03
4.371446516690126070e+40,2.163099963969549507e-03
4.375475428603842805e+40,2.216237660155926260e-03
4.379508053734874100e+40,2.270017233309597812e-03
4.383544395505622217e+40,2.324438544119868371e-03
4.387584457341358926e+40,2.379501451605017717e-03
4.391628242670799015e+40,2.435205813131945639e-03
4.395675754925527749e+40,2.491551484395144924e-03
4.399726997540584049e+40,2.548538319436696210e-03
4.403781973953883114e+40,2.606166170628733837e-03
4.407840687606797672e+40,2.664434888694011856e-03
4.411903141943581559e+40,2.723344322683904709e-03
4.415969340411882313e+40,2.782894319998258960e-03
4.420039286462524524e+40,2.843084726372353387e-03
4.424112983549293202e+40,2.903915385886736162e-03
4.428190435129450229e+40,2.965386140960209627e-03
4.432271644663152136e+40,3.027496832354488465e-03
4.436356615614033294e+40,3.090247299172433314e-03
4.440445351448633363e+40,3.153637378862915799e-03
4.444537855636972744e+40,3.217666907214588277e-03
4.448634131651984863e+40,3.282335718359584431e-03
4.452734182970016188e+40,3.347643644776267073e-03
4.456838013070622159e+40,3.413590517288602345e-03
4.460945625436343778e+40,3.480176165058387287e-03
4.465057023553224064e+40,3.547400415600856279e-03
4.469172210910226803e+40,3.615263094771077775e-03
4.473291190999824563e+40,3.683764026776273869e-03
4.477413967317414548e+40,3.752903034161840165e-03
4.481540543361910486e+40,3.822679937828740715e-03
4.485670922635154606e+40,3.893094557019375658e-03
4.489805108642439893e+40,3.964146709329111062e-03
4.493943104892288619e+40,4.035836210698080621e-03
4.498084914896234727e+40,4.108162875415331643e-03
4.502230542169345129e+40,4.181126516123200021e-03
4.506379990229630711e+40,4.254726943810124146e-03
4.510533262598640159e+40,4.328963967816237650e-03
4.514690362800870973e+40,4.403837395831258252e-03
4.518851294364367157e+40,4.479347033900289536e-03
4.523016060820126360e+40,4.555492686416390269e-03
4.527184665702696608e+40,4.632274156126359697e-03
